title,pubDate,link
ParlInfo Search: Dataset:hansardr-hansardr80,,,
Start of Business,Tue- 02 Jul 2024 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F28019%2F0000%22,
Start of Business,Mon- 01 Jul 2024 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F28018%2F0000%22,
Start of Business,Thu- 27 Jun 2024 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27658%2F0000%22,
Start of Business,Wed- 26 Jun 2024 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27656%2F0000%22,
Start of Business,Tue- 25 Jun 2024 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27653%2F0000%22,
Start of Business,Mon- 24 Jun 2024 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27651%2F0000%22,
Start of Business,Thu- 06 Jun 2024 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27650%2F0000%22,
Start of Business,Wed- 05 Jun 2024 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27649%2F0000%22,
Start of Business,Tue- 04 Jun 2024 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27648%2F0000%22,
Start of Business,Mon- 03 Jun 2024 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27647%2F0000%22,
Start of Business,Thu- 30 May 2024 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27643%2F0000%22,
Start of Business,Wed- 29 May 2024 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27640%2F0000%22,
Start of Business,Tue- 28 May 2024 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27637%2F0000%22,
Start of Business,Thu- 16 May 2024 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27634%2F0000%22,
Start of Business,Wed- 15 May 2024 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27632%2F0000%22,
Start of Business,Tue- 14 May 2024 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27629%2F0000%22,
Start of Business,Wed- 27 Mar 2024 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27626%2F0000%22,
Start of Business,Tue- 26 Mar 2024 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27623%2F0000%22,
Start of Business,Mon- 25 Mar 2024 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27620%2F0000%22,
Start of Business,Thu- 21 Mar 2024 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27616%2F0000%22,
Start of Business,Wed- 20 Mar 2024 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27614%2F0000%22,
Start of Business,Tue- 19 Mar 2024 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27611%2F0000%22,
Start of Business,Mon- 18 Mar 2024 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27607%2F0000%22,
Start of Business,Thu- 29 Feb 2024 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27597%2F0000%22,
Start of Business,Wed- 28 Feb 2024 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27595%2F0000%22,
Start of Business,Tue- 27 Feb 2024 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27592%2F0000%22,
Start of Business,Mon- 26 Feb 2024 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27591%2F0000%22,
Start of Business,Thu- 15 Feb 2024 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27606%2F0000%22,
Start of Business,Wed- 14 Feb 2024 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27604%2F0000%22,
Start of Business,Tue- 13 Feb 2024 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27602%2F0000%22,
Start of Business,Mon- 12 Feb 2024 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27600%2F0000%22,
Start of Business,Thu- 08 Feb 2024 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27588%2F0000%22,
Start of Business,Wed- 07 Feb 2024 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27585%2F0000%22,
Start of Business,Tue- 06 Feb 2024 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27584%2F0000%22,
Start of Business,Thu- 07 Dec 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27533%2F0000%22,
Start of Business,Wed- 06 Dec 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27570%2F0000%22,
Start of Business,Thu- 30 Nov 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27184%2F0000%22,
Start of Business,Wed- 29 Nov 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27183%2F0000%22,
Start of Business,Tue- 28 Nov 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27185%2F0000%22,
Start of Business,Mon- 27 Nov 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27182%2F0000%22,
Start of Business,Thu- 16 Nov 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27181%2F0000%22,
Start of Business,Wed- 15 Nov 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27180%2F0000%22,
Start of Business,Tue- 14 Nov 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27179%2F0000%22,
Start of Business,Mon- 13 Nov 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27178%2F0000%22,
Start of Business,Thu- 19 Oct 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27173%2F0000%22,
Start of Business,Wed- 18 Oct 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27172%2F0000%22,
Start of Business,Tue- 17 Oct 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27171%2F0000%22,
Start of Business,Mon- 16 Oct 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27170%2F0000%22,
Start of Business,Thu- 14 Sep 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27169%2F0000%22,
Start of Business,Wed- 13 Sep 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27168%2F0000%22,
Start of Business,Tue- 12 Sep 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27167%2F0000%22,
Start of Business,Mon- 11 Sep 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27166%2F0000%22,
Start of Business,Thu- 07 Sep 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27165%2F0000%22,
Start of Business,Wed- 06 Sep 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27164%2F0000%22,
Start of Business,Tue- 05 Sep 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27163%2F0000%22,
Start of Business,Mon- 04 Sep 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27162%2F0000%22,
Start of Business,Thu- 10 Aug 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27161%2F0000%22,
Start of Business,Wed- 09 Aug 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27160%2F0000%22,
Start of Business,Tue- 08 Aug 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27159%2F0000%22,
Start of Business,Mon- 07 Aug 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27158%2F0000%22,
Start of Business,Thu- 03 Aug 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27157%2F0000%22,
Start of Business,Wed- 02 Aug 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27156%2F0000%22,
Start of Business,Tue- 01 Aug 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27155%2F0000%22,
Start of Business,Mon- 31 Jul 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F27154%2F0000%22,
Start of Business,Thu- 22 Jun 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26709%2F0000%22,
Start of Business,Wed- 21 Jun 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26708%2F0000%22,
Start of Business,Tue- 20 Jun 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26707%2F0000%22,
Start of Business,Mon- 19 Jun 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26706%2F0000%22,
Start of Business,Thu- 15 Jun 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26705%2F0000%22,
Start of Business,Wed- 14 Jun 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26704%2F0000%22,
Start of Business,Tue- 13 Jun 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26703%2F0000%22,
Start of Business,Thu- 01 Jun 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26702%2F0000%22,
Start of Business,Wed- 31 May 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26701%2F0000%22,
Start of Business,Tue- 30 May 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26700%2F0000%22,
Start of Business,Thu- 25 May 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26698%2F0000%22,
Start of Business,Wed- 24 May 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26697%2F0000%22,
Start of Business,Tue- 23 May 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26696%2F0000%22,
Start of Business,Mon- 22 May 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26695%2F0000%22,
Start of Business,Thu- 11 May 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26694%2F0000%22,
Start of Business,Wed- 10 May 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26693%2F0000%22,
Start of Business,Tue- 09 May 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26692%2F0000%22,
Start of Business,Thu- 30 Mar 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26436%2F0000%22,
Start of Business,Wed- 29 Mar 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26435%2F0000%22,
Start of Business,Tue- 28 Mar 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26434%2F0000%22,
Start of Business,Mon- 27 Mar 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26433%2F0000%22,
Start of Business,Thu- 23 Mar 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26432%2F0000%22,
Start of Business,Wed- 22 Mar 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26431%2F0000%22,
Start of Business,Tue- 21 Mar 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26430%2F0000%22,
Start of Business,Mon- 20 Mar 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26429%2F0000%22,
Start of Business,Thu- 09 Mar 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26428%2F0000%22,
Start of Business,Wed- 08 Mar 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26427%2F0000%22,
Start of Business,Tue- 07 Mar 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26426%2F0000%22,
Start of Business,Mon- 06 Mar 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26425%2F0000%22,
Start of Business,Thu- 16 Feb 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26424%2F0000%22,
Start of Business,Wed- 15 Feb 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26423%2F0000%22,
Start of Business,Tue- 14 Feb 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26422%2F0000%22,
Start of Business,Mon- 13 Feb 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26421%2F0000%22,
Start of Business,Thu- 09 Feb 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26420%2F0000%22,
Start of Business,Wed- 08 Feb 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26419%2F0000%22,
Start of Business,Tue- 07 Feb 2023 00:00:00 +1100,https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3pXquery=Id%3A%22chamber%2Fhansardr%2F26418%2F0000%22,
